area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,lat,lon,dist_to_school_km,dist_to_hospital_km,dist_to_transit_km
Super built-up  Area,Ready To Move,Mysore Road,3 BHK,,1080,2.0,1.0,60.0,3.0,1080.0,12.9467026,77.5300705,0.7109790178070446,0.4682574972882378,0.0059360569856146
Super built-up  Area,19-Dec,Kodihalli,4 BHK,Priesla,3626,5.0,3.0,788.0,4.0,3626.0,12.9635497,77.6460411,0.2641434516488122,0.2476718382881742,0.4051581314440208
Super built-up  Area,Ready To Move,Ashraya Layout,6 BHK,,5100,7.0,,225.0,6.0,5100.0,12.9858241,77.7054539,,,
Super built-up  Area,Ready To Move,Singasandra,2 BHK,SLowse ,1139.7,2.0,1.0,45.0,2.0,1139.7,12.8787382,77.642089,0.4935818479119592,0.3720611817357301,0.3575757014792725
Super built-up  Area,18-Jun,Whitefield,2 BHK,ARipsul,1074,2.0,1.0,42.8,2.0,1074.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Plot  Area,18-Jul,Whitefield,2 Bedroom,,1200,2.0,1.0,46.13,2.0,1200.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Puallhi,2425,5.0,1.0,175.0,4.0,2425.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Maantr ,1323,2.0,2.0,74.0,2.0,1323.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,69.61,2.0,1232.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,Prmesi ,900,2.0,1.0,40.0,2.0,900.0,12.8658068,77.5911918,0.5611288741900337,0.8962946840072035,0.0698589335179441
Super built-up  Area,18-Dec,Hebbal,3 BHK,Mahosya,1920,3.0,2.0,134.0,3.0,1920.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Plot  Area,Ready To Move,Arishinakunte,1 Bedroom,,38Guntha,1.0,0.0,170.0,1.0,41382.0,13.0784775,77.4225682,,,
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1550,3.0,2.0,96.0,3.0,1550.0,12.9426506,77.6027253,,,
Super built-up  Area,Ready To Move,Gunjur,3 BHK,MyhtsHe,1588,2.0,3.0,90.0,3.0,1588.0,12.9209772,77.7361016,2.539901700176744,0.1502491067810663,0.0432678343082523
Built-up  Area,Ready To Move,Rajaji Nagar,3 Bedroom,,2300,4.0,1.0,240.0,3.0,2300.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Built-up  Area,Ready To Move,R.T. Nagar,9 Bedroom,,3600,8.0,2.0,165.0,9.0,3600.0,13.0254156,77.5960071,0.3705923731324917,0.1368004962649884,0.1607355940841766
Built-up  Area,Ready To Move,"Thanisandra Main Road,",2 BHK,,1308,2.0,1.0,86.0,2.0,1308.0,13.0401602,77.6243306,0.1905198883191995,0.1401572348201475,0.0263985167163206
Super built-up  Area,Ready To Move,Hennur,3 BHK,MDncyhi,1340,2.0,2.0,54.27,3.0,1340.0,13.037077,77.6413572,0.3170708393967492,0.0449268208608158,0.0553197745235349
Plot  Area,Ready To Move,Kogilu,10 Bedroom,,3280,9.0,3.0,450.0,10.0,3280.0,13.1067228,77.6173956,2.098973134389521,1.224796341356449,0.2827542119610424
Built-up  Area,Ready To Move,Infantry Road,4 BHK,,2170,3.0,2.0,265.0,4.0,2170.0,12.9800074,77.6050137,1.0062691512978843,0.0651765560987084,0.3370996329295899
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1719,3.0,2.0,135.0,3.0,1719.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1107.83,2.0,1.0,41.51,2.0,1107.83,13.0367725,77.6549479,1.3326673210533737,0.6812113408996388,2.8986046010866473
Plot  Area,18-Jul,Whitefield,2 Bedroom,,1200,2.0,1.0,45.84,2.0,1200.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Built-up  Area,18-Dec,Electronic City,1 BHK,,1090,2.0,1.0,31.48,1.0,1090.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Plot  Area,Ready To Move,Sarvabhouma Nagar,5 Bedroom,,1500,5.0,2.0,210.0,5.0,1500.0,12.9124073,77.5466561,0.4586077276311911,0.2269777296623445,0.2202859531843881
Super built-up  Area,18-Dec,Jakkur,3 BHK,BrdgeNo,1660,3.0,2.0,104.0,3.0,1660.0,13.0784743,77.6068938,2.422881161415774,0.8241615020057301,0.1216825084790213
Super built-up  Area,Ready To Move,Nagavara,2 BHK,K dotna,1247,2.0,1.0,58.56,2.0,1247.0,13.0374647,77.623602,0.5002868566305048,0.0580632177549499,0.0572769283980491
Super built-up  Area,18-May,Thanisandra,3 BHK,Bhmesy ,1595,3.0,2.0,96.0,3.0,1595.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,JaaldEm,1175,2.0,2.0,50.0,2.0,1175.0,12.9812262,77.6745845,0.646798793911414,0.3209877806589806,0.5136258206317895
Super built-up  Area,Ready To Move,Old Airport Road,2 BHK,VSletes,1184,2.0,1.0,78.0,2.0,1184.0,12.9591061,77.6595688,1.2876293687156375,0.0536053412771556,0.0209077160408284
Super built-up  Area,Ready To Move,Byrasandra,2 BHK,Srhan P,1100,2.0,2.0,55.0,2.0,1100.0,12.9295931,77.581181,0.4497599270003899,0.0970306513784047,0.0920386071052378
Plot  Area,18-Apr,Kaval Byrasandra,2 Bedroom,,935,2.0,0.0,78.0,2.0,935.0,13.0200235,77.6092887,0.948370139736374,0.2754779248766035,0.1735195109508546
Built-up  Area,Ready To Move,Yelahanka,2 BHK,Niareum,1200,2.0,2.0,60.0,2.0,1200.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Plot  Area,Ready To Move,Rajaji Nagar,5 Bedroom,,2400,5.0,1.0,408.0,5.0,2400.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1000,2.0,0.0,52.0,2.0,1000.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Prensya,1705,3.0,2.0,85.0,3.0,1705.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Built-up  Area,Ready To Move,Tumkur Road,3 BHK,Mairer ,1060,2.0,2.0,58.3,3.0,1060.0,13.0161949,77.556284,0.3244802133240951,0.6266761280654478,0.2713090324348914
Super built-up  Area,17-Dec,Varthur,2 BHK,Unris E,1402,2.0,2.0,95.0,2.0,1402.0,12.9406508,77.746988,0.062338097155049,0.0742096047391458,0.0563215672950399
Super built-up  Area,18-Oct,Whitefield,3 BHK,Prtates,2280,4.0,2.0,125.0,3.0,2280.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maodser,1080,2.0,1.0,53.0,2.0,1080.0,12.9010682,77.5859397,,,
Built-up  Area,18-Apr,Koppa,7 Bedroom,,4000,7.0,,90.0,7.0,4000.0,12.8548787,77.6096546,1.1929508096045136,1.2918904730484524,0.9936762320557788
Super built-up  Area,Ready To Move,Lavelle Road,3 BHK,,1919,3.0,0.0,300.0,3.0,1919.0,12.9722287,77.5986661,0.5365246920462017,0.5426429057212498,0.3540851916595122
Built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1100,2.0,2.0,42.6,2.0,1100.0,12.8742536,77.6260073,0.0564740136609505,0.4261364523608231,0.0426900671248846
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,DSndsod,2500,4.0,3.0,225.0,4.0,2500.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,22-Jan,Bannerghatta Road,2 BHK,PrarePa,1200,2.0,2.0,78.0,2.0,1200.0,12.9426506,77.6027253,,,
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1565,2.0,2.0,57.91,3.0,1565.0,12.8742536,77.6260073,0.0564740136609505,0.4261364523608231,0.0426900671248846
Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1581,3.0,3.0,76.0,3.0,1581.0,12.8701259,77.5820178,0.2901253561555079,1.2046900818961757,0.1255652912582252
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2882,5.0,1.0,200.0,4.0,2882.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Plot  Area,Ready To Move,TC Palaya,5 Bedroom,,1440,5.0,2.0,97.0,5.0,1440.0,13.0105743,77.6932572,0.9563849880311064,0.0610133292415858,0.2371431196940018
Super built-up  Area,Ready To Move,Krishna Reddy Layout,3 BHK,RahtsHe,2180,3.0,3.0,273.0,3.0,2180.0,12.924189,77.6737223,0.7633239336197294,0.0032958674947663,0.038086587113846
Built-up  Area,Ready To Move,Nagasandra,4 Bedroom,,7000,8.0,,450.0,4.0,7000.0,13.0479536,77.5001422,2.612262659107349,0.4899815963505483,0.1954930421846646
Super built-up  Area,Ready To Move,Abbigere,2 BHK,SLtias ,985,2.0,1.0,38.92,2.0,985.0,13.0784176,77.5245316,,,
Built-up  Area,Ready To Move,Sarjapur,2 BHK,Sondaka,950,2.0,2.0,35.0,2.0,950.0,12.9694037,77.5870258,0.513245507673521,0.1753433216729026,0.0443651517984582
Super built-up  Area,Ready To Move,Jai Bheema Nagar,2 BHK,,1339,2.0,2.0,55.0,2.0,1339.0,12.9194294,77.6169759,0.1093159359689842,0.3309250665921279,0.0086774698945922
Super built-up  Area,Ready To Move,Ayappa Nagar,3 BHK,Spity E,1449,3.0,1.0,72.0,3.0,1449.0,12.9709083,77.6700294,,,
Plot  Area,Ready To Move,Chikkasandra,4 Bedroom,,1200,4.0,2.0,180.0,4.0,1200.0,13.0963679,77.7047925,,,1.1867243672248435
Super built-up  Area,18-May,Brindavan Layout,2 BHK,,1100,2.0,2.0,38.68,2.0,1100.0,12.9683656,77.7606342,0.6819170650582733,1.0828733658332417,0.3138487117680877
Super built-up  Area,Ready To Move,Hoskote,2 BHK,Soose P,929 - 1078,2.0,0.0,28.095,2.0,1003.5,13.0318443,77.7618779,,0.2339032051634827,0.3389246320592702
Built-up  Area,Ready To Move,Kaval Byrasandra,3 Bedroom,,2700,3.0,2.0,200.0,3.0,2700.0,13.0200235,77.6092887,0.948370139736374,0.2754779248766035,0.1735195109508546
Super built-up  Area,Ready To Move,Billamaranahalli,2 BHK,,1100,2.0,3.0,55.0,2.0,1100.0,13.1503834,77.6374474,,,
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.92,2.0,1140.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Plot  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,2.0,330.0,3.0,3009.0,12.9694037,77.5870258,0.513245507673521,0.1753433216729026,0.0443651517984582
Super built-up  Area,Ready To Move,Hanumantha Nagar,8 BHK,,3300,8.0,3.0,310.0,8.0,3300.0,12.940641,77.5635429,0.4559016207664249,0.0993951678782049,0.1397130052297065
Built-up  Area,Ready To Move,Chandapura,2 BHK,,800,1.0,2.0,30.0,2.0,800.0,12.8009043,77.7114908,2.2049248881111088,0.129175824605253,0.2517187885669928
Built-up  Area,Ready To Move,3rd Block Hrbr Layout,2 BHK,Icncy R,1300,2.0,3.0,95.0,2.0,1300.0,13.0255533,77.6313982,,,
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1220,2.0,2.0,60.0,2.0,1220.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,SoniaEt,2289,3.0,2.0,178.0,3.0,2289.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,18-Jan,Whitefield,2 BHK,Suhamra,1170,2.0,1.0,56.0,2.0,1170.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Vignana Nagar,2 BHK,,1350,2.0,2.0,89.5,2.0,1350.0,13.0705989,77.5867134,0.9411708073433498,0.7914703133497715,0.6758191532656612
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,45.0,2.0,883.0,12.8822711,77.4606466,1.8098256820534289,1.5381636044527405,0.2098459212553741
Built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,125.0,3.0,1698.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,18-May,Electronic City Phase II,4 BHK,SNbay G,2150 - 2225,4.0,0.0,105.0,4.0,2187.5,12.8473999,77.6724452,0.4003537691158839,0.6695947877797833,0.0713470995046223
Super built-up  Area,Ready To Move,Ambalipura,2 BHK,,1060,2.0,1.0,58.5,2.0,1060.0,12.9173303,77.667161,,,
Super built-up  Area,20-Dec,Padmanabhanagar,3 BHK,SollyCl,2051,3.0,1.0,180.0,3.0,2051.0,12.9181024,77.5576638,0.1605013055041436,0.2009372214712971,0.0593123300630777
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1404,2.0,1.0,72.0,2.0,1404.0,12.8699226,77.6272278,0.3692418156333539,0.9247880845075064,0.472493932785731
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Brods W,1252,2.0,1.0,67.0,2.0,1252.0,12.8473999,77.6724452,0.4003537691158839,0.6695947877797833,0.0713470995046223
Super built-up  Area,18-Mar,Bannerghatta Road,3 BHK,,1885,3.0,1.0,125.0,3.0,1885.0,12.9426506,77.6027253,,,
Built-up  Area,Ready To Move,Kaikondrahalli,6 BHK,,3381,6.0,3.0,225.0,6.0,3381.0,12.9138348,77.6775268,1.7387244171739296,0.0465427068582542,0.0164266142196175
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,PhestOn,2500,3.0,3.0,340.0,3.0,2500.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Super built-up  Area,19-Jan,Banashankari,3 BHK,,1420,3.0,1.0,66.0,3.0,1420.0,12.9278196,77.556621,,,
Built-up  Area,Ready To Move,"Banasawadi,",3 BHK,,2312,3.0,2.0,156.0,3.0,2312.0,13.0144163,77.6509289,,,
Super built-up  Area,Ready To Move,Kaggadasapura,4 BHK,Golmsoy,3000,4.0,,130.0,4.0,3000.0,12.9812262,77.6745845,0.646798793911414,0.3209877806589806,0.5136258206317895
Built-up  Area,Ready To Move,Jayamahal,2 BHK,,1175,2.0,1.0,70.0,2.0,1175.0,12.9959881,77.6014036,0.4937482985651049,0.1860711926187821,0.0366433943842394
Super built-up  Area,Ready To Move,Vinayaka Nagar,2 BHK,,1145,2.0,2.0,51.0,2.0,1145.0,12.9872184,77.5230958,1.603838809512996,0.7517299115089969,0.2614900028657894
Built-up  Area,18-Dec,Electronic City,2 BHK,,1125,2.0,1.0,32.49,2.0,1125.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,19-Sep,Whitefield,3 BHK,DSersus,1520 - 1759,3.0,0.0,92.63,3.0,1639.5,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Built-up  Area,Ready To Move,9th Phase JP Nagar,4 BHK,ImiteEl,5000,4.0,,300.0,4.0,5000.0,12.9110032,77.5788747,,,
Built-up  Area,Ready To Move,3rd Block Jayanagar,3 BHK,,2150,3.0,3.0,240.0,3.0,2150.0,12.933863,77.5830336,,,
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1635,3.0,1.0,57.0,3.0,1635.0,12.9558969,77.7405826,1.069675812437609,0.1070240573362368,0.1305269766110204
Built-up  Area,Ready To Move,Harlur,3 Bedroom,Femes S,3425,3.0,1.0,320.0,3.0,3425.0,12.9058923,77.675465,2.1541483626810844,0.150202076794886,0.123281214930083
Built-up  Area,19-Mar,Hennur Road,4 Bedroom,Gollela,2950,4.0,3.0,253.0,4.0,2950.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Super built-up  Area,18-Dec,Jalahalli,1 BHK,Vaniai ,1200,2.0,1.0,66.0,1.0,1200.0,13.0394104,77.5197351,0.8441548182890415,0.5728013843657863,0.1224645899222091
Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1335,2.0,2.0,73.43,3.0,1335.0,12.929217,77.549692,0.7272082591558665,0.1827508749710677,0.2221251436557788
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Brium C,4450,6.0,0.0,449.0,4.0,4450.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1166,2.0,1.0,64.08,2.0,1166.0,13.0176937,77.5555009,0.3738653299832751,0.4786746457239244,0.1939580095475588
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,PhestOn,2390,3.0,1.0,372.0,3.0,2390.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Super built-up  Area,Ready To Move,Shivaji Nagar,3 BHK,,1460,2.0,1.0,90.0,3.0,1460.0,12.9883249,77.6004488,0.4289336185869077,0.2581316562432131,0.19696017345994
Super built-up  Area,Ready To Move,Gulimangala,3 BHK,Daxir E,1690,3.0,3.0,50.0,3.0,1690.0,12.8492767,77.7001531,1.3387301758388974,1.6706637280658971,0.6092649464473953
Super built-up  Area,Ready To Move,Devasandra Extension,2 BHK,,1090,2.0,2.0,32.0,2.0,1090.0,13.0219498,77.5722288,0.9684313152933252,0.748848058595715,2.136586884254456
Super built-up  Area,21-Dec,Thanisandra,3 BHK,Bhe 2ko,1732,3.0,1.0,85.73,3.0,1732.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1390,2.0,1.0,72.0,2.0,1390.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,DShtsow,1095,2.0,1.0,85.41,2.0,1095.0,12.9118578,77.6517238,0.2920468130903524,0.1024464927077078,0.0162075686550721
Super built-up  Area,19-Dec,Kengeri,1 BHK,VBn 2lm,416,1.0,1.0,17.19,1.0,416.0,12.9176571,77.4837568,0.4503921372896056,0.3716515779443523,0.1561736051709742
Super built-up  Area,Ready To Move,Channasandra Layout,3 BHK,,2400,2.0,3.0,50.0,3.0,2400.0,12.9847239,77.751479,0.5767715358810441,0.158137291338306,0.0466997268964924
Built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,1350,2.0,3.0,85.0,3.0,1350.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,,1453,2.0,2.0,73.0,3.0,1453.0,12.9426506,77.6027253,,,
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Moity S,1226,2.0,1.0,65.0,2.0,1226.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Dhniail,1168,2.0,1.0,68.0,3.0,1168.0,13.0720352,77.6333905,1.382944725422289,0.2177405617129972,0.0355851745103119
Super built-up  Area,19-Dec,Bannerghatta,3 BHK,Mamespa,1776,3.0,2.0,124.0,3.0,1776.0,12.9517452,77.6039506,,,
Built-up  Area,Ready To Move,Whitefield,3 BHK,CMionsy,1634,3.0,2.0,68.0,3.0,1634.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Plot  Area,Ready To Move,Kamala Nagar,3 Bedroom,,2800,3.0,1.0,400.0,3.0,2800.0,12.9450536,77.5586486,0.7089981216212989,0.0,0.1982563179455896
Super built-up  Area,Ready To Move,Nagasandra,3 BHK,,1650,3.0,2.0,95.0,3.0,1650.0,13.0479536,77.5001422,2.612262659107349,0.4899815963505483,0.1954930421846646
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1190,2.0,1.0,70.0,2.0,1190.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,18-Aug,JP Nagar,2 BHK,DSvvyx ,1133,2.0,1.0,33.99,2.0,1133.0,12.9096941,77.5866067,0.5538147890196375,0.2826771451243934,0.0885996194616161
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1559,3.0,2.0,62.0,3.0,1559.0,12.9749426,77.6063997,0.6009053486673367,0.3994819417399948,0.0255551008173851
Plot  Area,Ready To Move,Horamavu Banaswadi,3 Bedroom,,1448,4.0,0.0,118.0,3.0,1448.0,13.0190926,77.6556774,0.5829472441147118,0.1695023691082454,0.03648279303578
Super built-up  Area,Ready To Move,Sathya Sai Layout,4 BHK,Prowshi,6652,6.0,1.0,510.0,4.0,6652.0,12.9327296,77.7039713,1.6295483020778063,0.4292081213206989,0.423255606551295
Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Prs 2hi,976,2.0,1.0,50.0,2.0,976.0,12.8966996,77.6124269,0.2217281762657111,0.2632316869346831,0.6305082102936035
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,240.0,4.0,1350.0,12.893481,77.5837404,,,
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,,1590,2.0,2.0,54.0,3.0,1590.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Built-up  Area,Ready To Move,Yelahanka,3 BHK,NCarkna,1633,3.0,2.0,110.0,3.0,1633.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,46.0,2.0,1151.0,12.9558969,77.7405826,1.069675812437609,0.1070240573362368,0.1305269766110204
Super built-up  Area,Ready To Move,Kereguddadahalli,3 BHK,DSdorSp,1400,2.0,2.0,42.0,3.0,1400.0,13.0794507,77.5155027,2.5272249055677523,0.9809704147769334,1.1930317428081252
Super built-up  Area,17-Apr,Uttarahalli,2 BHK,DSera S,1037,2.0,1.0,36.0,2.0,1037.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1188,2.0,1.0,36.0,2.0,1188.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2215,4.0,2.0,162.0,3.0,2215.0,13.0170955,77.4829741,2.7577846097606304,0.9131005867298166,
Super built-up  Area,Ready To Move,Hennur,2 BHK,,1255,2.0,2.0,54.5,2.0,1255.0,13.037077,77.6413572,0.3170708393967492,0.0449268208608158,0.0553197745235349
Plot  Area,Ready To Move,Ganesha Block,3 Bedroom,,2500,2.0,1.0,300.0,3.0,2500.0,13.0253417,77.6019556,0.2978732989891145,0.1742260775634511,0.1681879341726649
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,180.0,4.0,2569.0,12.9058923,77.675465,2.1541483626810844,0.150202076794886,0.123281214930083
Super built-up  Area,18-Dec,ITPL,2 BHK,,900,2.0,1.0,27.0,2.0,900.0,12.9846295,77.7377329,0.5999043308485217,0.7202888346990263,0.3112663440873512
Super built-up  Area,18-Aug,Kudlu Gate,2 BHK,Sanzaat,1183,2.0,1.0,79.54,2.0,1183.0,12.8899174,77.6396808,0.1418802297277,0.4923916101664887,0.0504332177791086
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Veyal V,1100,2.0,2.0,44.0,2.0,1100.0,12.9116225,77.6388622,0.3759611716599876,0.3075278370674322,0.1294634386203708
Super built-up  Area,Ready To Move,GM Palaya,3 BHK,,1643,2.0,2.0,70.0,3.0,1643.0,12.974779,77.6654084,0.7406277178645391,0.0816753577410524,0.1285503558553249
Super built-up  Area,Ready To Move,Banagiri Nagar,3 BHK,,1500,2.0,2.0,120.0,3.0,1500.0,12.9228552,77.5586323,,,
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1291,2.0,1.0,75.0,2.0,1291.0,13.0784743,77.6068938,2.422881161415774,0.8241615020057301,0.1216825084790213
Plot  Area,17-Oct,Hennur,3 Bedroom,,1150,3.0,2.0,80.0,3.0,1150.0,13.037077,77.6413572,0.3170708393967492,0.0449268208608158,0.0553197745235349
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,55.0,2.0,1060.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,110.0,3.0,1575.0,12.9119693,77.5882043,,,
Plot  Area,Ready To Move,BHEL Layout,5 Bedroom,,1200,4.0,1.0,160.0,5.0,1200.0,12.9184375,77.5092496,,,
Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1236,2.0,1.0,58.0,2.0,1236.0,12.9968412,77.6928386,1.5207391917212452,0.1029311098215524,0.032080537280972
